# Title:                 FLOW SERIES
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       
# missing values are indicated by -999.000
#
# file generation date:  2030-07-21
#
# GRDC-No.:              6343100
# River:                 Vanilla
# Station:               WATERCASTEL
# Country:               Dreamland
# Latitude (DD):       95.5543845
# Longitude (DD):      82.453464
# Catchment area (km2):      11983.0
# Altitude (m ASL):        629.51
# Next downstream station:      7777777
# 
# 
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m3/s
# Time series:           1826-11 - 2016-12
# No. of years:          191
# Last update:           2028-11-29
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 69458
# DATA
YYYY-MM-DD;hh:mm; Value
2009-05-11;--:--;563
2009-05-12;--:--;608
2009-05-13;--:--;684
2009-05-14;--:--;732
2009-05-15;--:--;725
2009-05-16;--:--;643
2009-05-17;--:--;578
2009-05-18;--:--;623
2009-05-19;--:--;718
2009-05-20;--:--;704
2009-05-21;--:--;683
2009-05-22;--:--;689
2009-05-23;--:--;750
2009-05-24;--:--;791
2009-05-25;--:--;919
2009-05-26;--:--;891
2009-05-27;--:--;900
2009-05-28;--:--;757
2009-05-29;--:--;687
2009-05-30;--:--;609
2009-05-31;--:--;530
2009-06-01;--:--;452
2009-06-02;--:--;473
2009-06-03;--:--;454
2009-06-04;--:--;448
2009-06-05;--:--;458
2009-06-06;--:--;472
2009-06-07;--:--;713
2009-06-08;--:--;624
2009-06-09;--:--;588
2009-06-10;--:--;546
2009-06-11;--:--;511
2009-06-12;--:--;479
2009-06-13;--:--;466
2009-06-14;--:--;474
2009-06-15;--:--;540
2009-06-16;--:--;713
2009-06-17;--:--;778
2009-06-18;--:--;662
2009-06-19;--:--;681
2009-06-20;--:--;892
2009-06-21;--:--;706
2009-06-22;--:--;583
2009-06-23;--:--;1010
2009-06-24;--:--;1070
2009-06-25;--:--;818
2009-06-26;--:--;735
2009-06-27;--:--;909
2009-06-28;--:--;853
2009-06-29;--:--;815
2009-06-30;--:--;842
2009-07-01;--:--;769
2009-07-02;--:--;710
2009-07-03;--:--;745
2009-07-04;--:--;788
2009-07-05;--:--;708
2009-07-06;--:--;773
2009-07-07;--:--;780
2009-07-08;--:--;866
2009-07-09;--:--;677
2009-07-10;--:--;590
2009-07-11;--:--;537
2009-07-12;--:--;510
2009-07-13;--:--;526
2009-07-14;--:--;529
2009-07-15;--:--;568
2009-07-16;--:--;573
2009-07-17;--:--;578
2009-07-18;--:--;835
2009-07-19;--:--;871
2009-07-20;--:--;638
2009-07-21;--:--;587
2009-07-22;--:--;554
2009-07-23;--:--;580
2009-07-24;--:--;633
2009-07-25;--:--;750
2009-07-26;--:--;585
2009-07-27;--:--;510
2009-07-28;--:--;547
2009-07-29;--:--;563
2009-07-30;--:--;510
2009-07-31;--:--;521
2009-08-01;--:--;496
2009-08-02;--:--;490
2009-08-03;--:--;525
2009-08-04;--:--;868
2009-08-05;--:--;661
2009-08-06;--:--;586
2009-08-07;--:--;574
2009-08-08;--:--;521
2009-08-09;--:--;547
2009-08-10;--:--;539
2009-08-11;--:--;595
2009-08-12;--:--;567
2009-08-13;--:--;532
2009-08-14;--:--;554
2009-08-15;--:--;515
2009-08-16;--:--;449
2009-08-17;--:--;471
2009-08-18;--:--;492
2009-08-19;--:--;497
2009-08-20;--:--;458
2009-08-21;--:--;468
2009-08-22;--:--;469
2009-08-23;--:--;419
2009-08-24;--:--;388
2009-08-25;--:--;392
2009-08-26;--:--;462
2009-08-27;--:--;421
2009-08-28;--:--;399
2009-08-29;--:--;441
2009-08-30;--:--;364
2009-08-31;--:--;341
2009-09-01;--:--;351
2009-09-02;--:--;353
2009-09-03;--:--;473
2009-09-04;--:--;502
2009-09-05;--:--;535
2009-09-06;--:--;386
2009-09-07;--:--;365
2009-09-08;--:--;357
2009-09-09;--:--;344
2009-09-10;--:--;334
2009-09-11;--:--;341
2009-09-12;--:--;314
2009-09-13;--:--;289
2009-09-14;--:--;370
2009-09-15;--:--;373
2009-09-16;--:--;327
2009-09-17;--:--;322
2009-09-18;--:--;332
2009-09-19;--:--;300
2009-09-20;--:--;287
2009-09-21;--:--;303
2009-09-22;--:--;325
2009-09-23;--:--;310
2009-09-24;--:--;286
2009-09-25;--:--;284
2009-09-26;--:--;260
2009-09-27;--:--;252
2009-09-28;--:--;261
2009-09-29;--:--;253
2009-09-30;--:--;262
2009-10-01;--:--;274
2009-10-02;--:--;239
2009-10-03;--:--;219
2009-10-04;--:--;184
2009-10-05;--:--;206
2009-10-06;--:--;250
2009-10-07;--:--;263
2009-10-08;--:--;238
2009-10-09;--:--;230
2009-10-10;--:--;217
2009-10-11;--:--;236
2009-10-12;--:--;288
2009-10-13;--:--;334
2009-10-14;--:--;306
2009-10-15;--:--;285
2009-10-16;--:--;275
2009-10-17;--:--;271
2009-10-18;--:--;283
2009-10-19;--:--;270
2009-10-20;--:--;275
2009-10-21;--:--;270
2009-10-22;--:--;311
2009-10-23;--:--;328
2009-10-24;--:--;336
2009-10-25;--:--;271
2009-10-26;--:--;279
2009-10-27;--:--;285
2009-10-28;--:--;280
2009-10-29;--:--;272
2009-10-30;--:--;250
2009-10-31;--:--;216
2009-11-01;--:--;197
2009-11-02;--:--;196
2009-11-03;--:--;293
2009-11-04;--:--;267
2009-11-05;--:--;249
2009-11-06;--:--;203
2009-11-07;--:--;197
2009-11-08;--:--;189
2009-11-09;--:--;199
2009-11-10;--:--;216
2009-11-11;--:--;215
2009-11-12;--:--;195
2009-11-13;--:--;190
2009-11-14;--:--;167
2009-11-15;--:--;174
2009-11-16;--:--;176
2009-11-17;--:--;176
2009-11-18;--:--;199
2009-11-19;--:--;197
2009-11-20;--:--;186
2009-11-21;--:--;174
2009-11-22;--:--;168
2009-11-23;--:--;180
2009-11-24;--:--;176
2009-11-25;--:--;181
2009-11-26;--:--;165
2009-11-27;--:--;168
2009-11-28;--:--;171
2009-11-29;--:--;153
2009-11-30;--:--;152
2009-12-01;--:--;216
2009-12-02;--:--;219
2009-12-03;--:--;180
2009-12-04;--:--;189
2009-12-05;--:--;189
2009-12-06;--:--;157
2009-12-07;--:--;160
2009-12-08;--:--;202
2009-12-09;--:--;200
2009-12-10;--:--;204
2009-12-11;--:--;221
2009-12-12;--:--;242
2009-12-13;--:--;206
2009-12-14;--:--;205
2009-12-15;--:--;215
2009-12-16;--:--;228
2009-12-17;--:--;212
2009-12-18;--:--;204
2009-12-19;--:--;188
2009-12-20;--:--;180
2009-12-21;--:--;178
2009-12-22;--:--;183
2009-12-23;--:--;164
2009-12-24;--:--;174
2009-12-25;--:--;201
2009-12-26;--:--;203
2009-12-27;--:--;172
2009-12-28;--:--;152
2009-12-29;--:--;151
2009-12-30;--:--;152
2009-12-31;--:--;161
2010-01-01;--:--;161
2010-01-02;--:--;163
2010-01-03;--:--;152
2010-01-04;--:--;158
2010-01-05;--:--;163
2010-01-06;--:--;181
2010-01-07;--:--;191
2010-01-08;--:--;200
2010-01-09;--:--;179
2010-01-10;--:--;157
2010-01-11;--:--;166
2010-01-12;--:--;183
2010-01-13;--:--;181
2010-01-14;--:--;164
2010-01-15;--:--;167
2010-01-16;--:--;143
2010-01-17;--:--;138
2010-01-18;--:--;147
2010-01-19;--:--;161
2010-01-20;--:--;150
2010-01-21;--:--;153
2010-01-22;--:--;154
2010-01-23;--:--;147
2010-01-24;--:--;149
2010-01-25;--:--;144
2010-01-26;--:--;177
2010-01-27;--:--;188
2010-01-28;--:--;168
2010-01-29;--:--;162
2010-01-30;--:--;140
2010-01-31;--:--;136
2010-02-01;--:--;132
2010-02-02;--:--;149
2010-02-03;--:--;159
2010-02-04;--:--;194
2010-02-05;--:--;173
2010-02-06;--:--;187
2010-02-07;--:--;165
2010-02-08;--:--;175
2010-02-09;--:--;174
2010-02-10;--:--;197
2010-02-11;--:--;196
2010-02-12;--:--;186
2010-02-13;--:--;168
2010-02-14;--:--;141
2010-02-15;--:--;149
2010-02-16;--:--;156
2010-02-17;--:--;156
2010-02-18;--:--;158
2010-02-19;--:--;158
2010-02-20;--:--;148
2010-02-21;--:--;126
2010-02-22;--:--;130
2010-02-23;--:--;134
2010-02-24;--:--;143
2010-02-25;--:--;158
2010-02-26;--:--;183
2010-02-27;--:--;176
2010-02-28;--:--;155
2010-03-01;--:--;164
2010-03-02;--:--;174
2010-03-03;--:--;169
2010-03-04;--:--;173
2010-03-05;--:--;166
2010-03-06;--:--;143
2010-03-07;--:--;150
2010-03-08;--:--;163
2010-03-09;--:--;186
2010-03-10;--:--;188
2010-03-11;--:--;186
2010-03-12;--:--;164
2010-03-13;--:--;133
2010-03-14;--:--;111
2010-03-15;--:--;127
2010-03-16;--:--;175
2010-03-17;--:--;161
2010-03-18;--:--;151
2010-03-19;--:--;144
2010-03-20;--:--;143
2010-03-21;--:--;163
2010-03-22;--:--;200
2010-03-23;--:--;209
2010-03-24;--:--;205
2010-03-25;--:--;199
2010-03-26;--:--;209
2010-03-27;--:--;226
2010-03-28;--:--;195
2010-03-29;--:--;196
2010-03-30;--:--;189
2010-03-31;--:--;197
2010-04-01;--:--;203
2010-04-02;--:--;189
2010-04-03;--:--;171
2010-04-04;--:--;155
2010-04-05;--:--;149
2010-04-06;--:--;156
2010-04-07;--:--;147
2010-04-08;--:--;159
2010-04-09;--:--;162
2010-04-10;--:--;159
2010-04-11;--:--;154
2010-04-12;--:--;161
2010-04-13;--:--;158
2010-04-14;--:--;162
2010-04-15;--:--;148
2010-04-16;--:--;144
2010-04-17;--:--;150
2010-04-18;--:--;146
2010-04-19;--:--;150
2010-04-20;--:--;150
2010-04-21;--:--;153
2010-04-22;--:--;155
2010-04-23;--:--;162
2010-04-24;--:--;164
2010-04-25;--:--;185
2010-04-26;--:--;222
2010-04-27;--:--;231
2010-04-28;--:--;248
2010-04-29;--:--;260
2010-04-30;--:--;280
2010-05-01;--:--;332
2010-05-02;--:--;317
2010-05-03;--:--;378
2010-05-04;--:--;376
2010-05-05;--:--;363
2010-05-06;--:--;422
2010-05-07;--:--;401
2010-05-08;--:--;358
2010-05-09;--:--;322
2010-05-10;--:--;311
2010-05-11;--:--;343
2010-05-12;--:--;324
2010-05-13;--:--;323
2010-05-14;--:--;331
2010-05-15;--:--;334
2010-05-16;--:--;314
2010-05-17;--:--;310
2010-05-18;--:--;323
2010-05-19;--:--;308
2010-05-20;--:--;321
2010-05-21;--:--;324
2010-05-22;--:--;288
2010-05-23;--:--;280
2010-05-24;--:--;286
2010-05-25;--:--;334
2010-05-26;--:--;413
2010-05-27;--:--;531
2010-05-28;--:--;542
2010-05-29;--:--;499
2010-05-30;--:--;496
2010-05-31;--:--;631
2010-06-01;--:--;673
2010-06-02;--:--;711
2010-06-03;--:--;1450
2010-06-04;--:--;814
2010-06-05;--:--;656
2010-06-06;--:--;605
2010-06-07;--:--;732
2010-06-08;--:--;799
2010-06-09;--:--;871
2010-06-10;--:--;842
2010-06-11;--:--;954
2010-06-12;--:--;972
2010-06-13;--:--;834
2010-06-14;--:--;1050
2010-06-15;--:--;843
2010-06-16;--:--;747
2010-06-17;--:--;722
2010-06-18;--:--;707
2010-06-19;--:--;614
2010-06-20;--:--;708
2010-06-21;--:--;680
2010-06-22;--:--;580
2010-06-23;--:--;529
2010-06-24;--:--;503
2010-06-25;--:--;504
2010-06-26;--:--;497
2010-06-27;--:--;447
2010-06-28;--:--;507
2010-06-29;--:--;527
2010-06-30;--:--;533
2010-07-01;--:--;535
2010-07-02;--:--;560
2010-07-03;--:--;543
2010-07-04;--:--;505
2010-07-05;--:--;567
2010-07-06;--:--;560
2010-07-07;--:--;531
2010-07-08;--:--;501
2010-07-09;--:--;509
2010-07-10;--:--;497
2010-07-11;--:--;450
2010-07-12;--:--;519
2010-07-13;--:--;588
2010-07-14;--:--;545
2010-07-15;--:--;505
2010-07-16;--:--;473
2010-07-17;--:--;497
2010-07-18;--:--;739
2010-07-19;--:--;498
2010-07-20;--:--;468
2010-07-21;--:--;451
2010-07-22;--:--;455
2010-07-23;--:--;539
2010-07-24;--:--;978
2010-07-25;--:--;876
2010-07-26;--:--;596
2010-07-27;--:--;543
2010-07-28;--:--;508
2010-07-29;--:--;477
2010-07-30;--:--;514
2010-07-31;--:--;447
2010-08-01;--:--;386
2010-08-02;--:--;394
2010-08-03;--:--;571
2010-08-04;--:--;521
2010-08-05;--:--;493
2010-08-06;--:--;896
2010-08-07;--:--;849
2010-08-08;--:--;660
2010-08-09;--:--;595
2010-08-10;--:--;586
2010-08-11;--:--;548
2010-08-12;--:--;585
2010-08-13;--:--;714
2010-08-14;--:--;668
2010-08-15;--:--;690
2010-08-16;--:--;719
2010-08-17;--:--;677
2010-08-18;--:--;607
2010-08-19;--:--;551
2010-08-20;--:--;544
2010-08-21;--:--;506
2010-08-22;--:--;449
2010-08-23;--:--;457
2010-08-24;--:--;537
2010-08-25;--:--;542
2010-08-26;--:--;511
2010-08-27;--:--;524
2010-08-28;--:--;633
2010-08-29;--:--;595
2010-08-30;--:--;523
2010-08-31;--:--;1050
2010-09-01;--:--;795
2010-09-02;--:--;626
2010-09-03;--:--;584
2010-09-04;--:--;562
2010-09-05;--:--;525
2010-09-06;--:--;480
2010-09-07;--:--;499
2010-09-08;--:--;492
2010-09-09;--:--;529
2010-09-10;--:--;500
2010-09-11;--:--;436
2010-09-12;--:--;379
2010-09-13;--:--;413
2010-09-14;--:--;462
2010-09-15;--:--;403
2010-09-16;--:--;379
2010-09-17;--:--;396
2010-09-18;--:--;354
2010-09-19;--:--;322
2010-09-20;--:--;312
2010-09-21;--:--;320
2010-09-22;--:--;321
2010-09-23;--:--;308
2010-09-24;--:--;314
2010-09-25;--:--;359
2010-09-26;--:--;324
2010-09-27;--:--;309
2010-09-28;--:--;342
2010-09-29;--:--;364
2010-09-30;--:--;311
2010-10-01;--:--;298
2010-10-02;--:--;284
2010-10-03;--:--;259
2010-10-04;--:--;255
2010-10-05;--:--;284
2010-10-06;--:--;335
2010-10-07;--:--;324
2010-10-08;--:--;320
2010-10-09;--:--;260
2010-10-10;--:--;235
2010-10-11;--:--;234
2010-10-12;--:--;259
2010-10-13;--:--;263
2010-10-14;--:--;278
2010-10-15;--:--;277
2010-10-16;--:--;272
2010-10-17;--:--;241
2010-10-18;--:--;258
2010-10-19;--:--;266
2010-10-20;--:--;278
2010-10-21;--:--;272
2010-10-22;--:--;266
2010-10-23;--:--;230
2010-10-24;--:--;199
2010-10-25;--:--;272
2010-10-26;--:--;298
2010-10-27;--:--;278
2010-10-28;--:--;243
2010-10-29;--:--;255
2010-10-30;--:--;220
2010-10-31;--:--;216
2010-11-01;--:--;221
2010-11-02;--:--;215
2010-11-03;--:--;225
2010-11-04;--:--;235
2010-11-05;--:--;232
2010-11-06;--:--;223
2010-11-07;--:--;202
2010-11-08;--:--;231
2010-11-09;--:--;241
2010-11-10;--:--;236
2010-11-11;--:--;218
2010-11-12;--:--;201
2010-11-13;--:--;237
2010-11-14;--:--;220
2010-11-15;--:--;200
2010-11-16;--:--;237
2010-11-17;--:--;248
2010-11-18;--:--;235
2010-11-19;--:--;259
2010-11-20;--:--;228
2010-11-21;--:--;206
2010-11-22;--:--;205
2010-11-23;--:--;237
2010-11-24;--:--;218
2010-11-25;--:--;243
2010-11-26;--:--;253
2010-11-27;--:--;235
2010-11-28;--:--;198
2010-11-29;--:--;203
2010-11-30;--:--;237
2010-12-01;--:--;225
2010-12-02;--:--;232
2010-12-03;--:--;260
2010-12-04;--:--;225
2010-12-05;--:--;179
2010-12-06;--:--;201
2010-12-07;--:--;250
2010-12-08;--:--;254
2010-12-09;--:--;252
2010-12-10;--:--;233
2010-12-11;--:--;214
2010-12-12;--:--;205
2010-12-13;--:--;217
2010-12-14;--:--;251
2010-12-15;--:--;238
2010-12-16;--:--;251
2010-12-17;--:--;245
2010-12-18;--:--;238
2010-12-19;--:--;214
2010-12-20;--:--;185
2010-12-21;--:--;238
2010-12-22;--:--;229
2010-12-23;--:--;205
2010-12-24;--:--;225
2010-12-25;--:--;208
2010-12-26;--:--;177
2010-12-27;--:--;196
2010-12-28;--:--;174
2010-12-29;--:--;181
2010-12-30;--:--;172
2010-12-31;--:--;159
2011-01-01;--:--;135
2011-01-02;--:--;131
2011-01-03;--:--;148
2011-01-04;--:--;166
2011-01-05;--:--;153
2011-01-06;--:--;135
2011-01-07;--:--;144
2011-01-08;--:--;139
2011-01-09;--:--;141
2011-01-10;--:--;139
2011-01-11;--:--;165
2011-01-12;--:--;159
2011-01-13;--:--;374
2011-01-14;--:--;564
2011-01-15;--:--;349
2011-01-16;--:--;270
2011-01-17;--:--;237
2011-01-18;--:--;229
2011-01-19;--:--;225
2011-01-20;--:--;233
2011-01-21;--:--;225
2011-01-22;--:--;216
2011-01-23;--:--;191
2011-01-24;--:--;210
2011-01-25;--:--;216
2011-01-26;--:--;213
2011-01-27;--:--;218
2011-01-28;--:--;201
2011-01-29;--:--;170
2011-01-30;--:--;158
2011-01-31;--:--;192
2011-02-01;--:--;231
2011-02-02;--:--;226
2011-02-03;--:--;198
2011-02-04;--:--;171
2011-02-05;--:--;169
2011-02-06;--:--;152
2011-02-07;--:--;143
2011-02-08;--:--;170
2011-02-09;--:--;180
2011-02-10;--:--;179
2011-02-11;--:--;160
2011-02-12;--:--;165
2011-02-13;--:--;165
2011-02-14;--:--;162
2011-02-15;--:--;182
2011-02-16;--:--;186
2011-02-17;--:--;189
2011-02-18;--:--;181
2011-02-19;--:--;187
2011-02-20;--:--;139
2011-02-21;--:--;157
2011-02-22;--:--;176
2011-02-23;--:--;181
2011-02-24;--:--;175
2011-02-25;--:--;176
2011-02-26;--:--;144
2011-02-27;--:--;131
2011-02-28;--:--;145
2011-03-01;--:--;174
2011-03-02;--:--;151
2011-03-03;--:--;162
2011-03-04;--:--;163
2011-03-05;--:--;154
2011-03-06;--:--;120
2011-03-07;--:--;119
2011-03-08;--:--;124
2011-03-09;--:--;128
2011-03-10;--:--;139
2011-03-11;--:--;143
2011-03-12;--:--;138
2011-03-13;--:--;130
2011-03-14;--:--;146
2011-03-15;--:--;169
2011-03-16;--:--;153
2011-03-17;--:--;184
2011-03-18;--:--;363
2011-03-19;--:--;248
2011-03-20;--:--;188
2011-03-21;--:--;161
2011-03-22;--:--;178
2011-03-23;--:--;173
2011-03-24;--:--;165
2011-03-25;--:--;165
2011-03-26;--:--;168
2011-03-27;--:--;153
2011-03-28;--:--;165
2011-03-29;--:--;171
2011-03-30;--:--;175
2011-03-31;--:--;169
2011-04-01;--:--;178
2011-04-02;--:--;193
2011-04-03;--:--;190
2011-04-04;--:--;215
2011-04-05;--:--;215
2011-04-06;--:--;201
2011-04-07;--:--;200
2011-04-08;--:--;238
2011-04-09;--:--;226
2011-04-10;--:--;231
2011-04-11;--:--;221
2011-04-12;--:--;226
2011-04-13;--:--;230
2011-04-14;--:--;211
2011-04-15;--:--;189
2011-04-16;--:--;174
2011-04-17;--:--;174
2011-04-18;--:--;177
2011-04-19;--:--;179
2011-04-20;--:--;182
2011-04-21;--:--;189
2011-04-22;--:--;190
2011-04-23;--:--;194
2011-04-24;--:--;181
2011-04-25;--:--;172
2011-04-26;--:--;189
2011-04-27;--:--;216
2011-04-28;--:--;230
2011-04-29;--:--;220
2011-04-30;--:--;199
2011-05-01;--:--;176
2011-05-02;--:--;180
2011-05-03;--:--;236
2011-05-04;--:--;242
2011-05-05;--:--;211
2011-05-06;--:--;214
2011-05-07;--:--;221
2011-05-08;--:--;205
2011-05-09;--:--;232
2011-05-10;--:--;269
2011-05-11;--:--;313
2011-05-12;--:--;307
2011-05-13;--:--;321
2011-05-14;--:--;317
2011-05-15;--:--;447
2011-05-16;--:--;388
2011-05-17;--:--;359
2011-05-18;--:--;342
2011-05-19;--:--;343
2011-05-20;--:--;351
2011-05-21;--:--;343
2011-05-22;--:--;324
2011-05-23;--:--;339
2011-05-24;--:--;357
2011-05-25;--:--;388
2011-05-26;--:--;414
2011-05-27;--:--;517
2011-05-28;--:--;749
2011-05-29;--:--;503
2011-05-30;--:--;420
2011-05-31;--:--;443
2011-06-01;--:--;547
2011-06-02;--:--;473
2011-06-03;--:--;396
2011-06-04;--:--;414
2011-06-05;--:--;408
2011-06-06;--:--;444
2011-06-07;--:--;454
2011-06-08;--:--;432
2011-06-09;--:--;438
2011-06-10;--:--;428
2011-06-11;--:--;448
2011-06-12;--:--;398
2011-06-13;--:--;357
2011-06-14;--:--;408
2011-06-15;--:--;442
2011-06-16;--:--;465
2011-06-17;--:--;474
2011-06-18;--:--;494
2011-06-19;--:--;741
2011-06-20;--:--;562
2011-06-21;--:--;500
2011-06-22;--:--;474
2011-06-23;--:--;559
2011-06-24;--:--;649
2011-06-25;--:--;526
2011-06-26;--:--;437
2011-06-27;--:--;437
2011-06-28;--:--;480
2011-06-29;--:--;485
2011-06-30;--:--;845
2011-07-01;--:--;670
2011-07-02;--:--;518
2011-07-03;--:--;407
2011-07-04;--:--;373
2011-07-05;--:--;391
2011-07-06;--:--;377
2011-07-07;--:--;382
2011-07-08;--:--;415
2011-07-09;--:--;389
2011-07-10;--:--;380
2011-07-11;--:--;493
2011-07-12;--:--;432
2011-07-13;--:--;416
2011-07-14;--:--;496
2011-07-15;--:--;496
2011-07-16;--:--;406
2011-07-17;--:--;343
2011-07-18;--:--;388
2011-07-19;--:--;507
2011-07-20;--:--;545
2011-07-21;--:--;648
2011-07-22;--:--;484
2011-07-23;--:--;433
2011-07-24;--:--;442
2011-07-25;--:--;414
2011-07-26;--:--;404
2011-07-27;--:--;388
2011-07-28;--:--;395
2011-07-29;--:--;420
2011-07-30;--:--;358
2011-07-31;--:--;313
2011-08-01;--:--;330
2011-08-02;--:--;344
2011-08-03;--:--;355
2011-08-04;--:--;508
2011-08-05;--:--;415
2011-08-06;--:--;442
2011-08-07;--:--;407
2011-08-08;--:--;730
2011-08-09;--:--;746
2011-08-10;--:--;578
2011-08-11;--:--;510
2011-08-12;--:--;491
2011-08-13;--:--;458
2011-08-14;--:--;408
2011-08-15;--:--;499
2011-08-16;--:--;530
2011-08-17;--:--;490
2011-08-18;--:--;480
2011-08-19;--:--;467
2011-08-20;--:--;415
2011-08-21;--:--;386
2011-08-22;--:--;392
2011-08-23;--:--;435
2011-08-24;--:--;434
2011-08-25;--:--;416
2011-08-26;--:--;403
2011-08-27;--:--;406
2011-08-28;--:--;368
2011-08-29;--:--;308
2011-08-30;--:--;335
2011-08-31;--:--;312
2011-09-01;--:--;325
2011-09-02;--:--;323
2011-09-03;--:--;299
2011-09-04;--:--;278
2011-09-05;--:--;386
2011-09-06;--:--;388
2011-09-07;--:--;332
2011-09-08;--:--;321
2011-09-09;--:--;291
2011-09-10;--:--;280
2011-09-11;--:--;241
2011-09-12;--:--;258
2011-09-13;--:--;286
2011-09-14;--:--;281
2011-09-15;--:--;259
2011-09-16;--:--;265
2011-09-17;--:--;250
2011-09-18;--:--;297
2011-09-19;--:--;650
2011-09-20;--:--;527
2011-09-21;--:--;462
2011-09-22;--:--;441
2011-09-23;--:--;432
2011-09-24;--:--;412
2011-09-25;--:--;362
2011-09-26;--:--;350
2011-09-27;--:--;385
2011-09-28;--:--;377
2011-09-29;--:--;344
2011-09-30;--:--;319
2011-10-01;--:--;296
2011-10-02;--:--;250
2011-10-03;--:--;236
2011-10-04;--:--;254
2011-10-05;--:--;264
2011-10-06;--:--;270
2011-10-07;--:--;348
2011-10-08;--:--;343
2011-10-09;--:--;343
2011-10-10;--:--;641
2011-10-11;--:--;749
2011-10-12;--:--;566
2011-10-13;--:--;528
2011-10-14;--:--;484
2011-10-15;--:--;403
2011-10-16;--:--;341
2011-10-17;--:--;319
2011-10-18;--:--;305
2011-10-19;--:--;295
2011-10-20;--:--;334
2011-10-21;--:--;314
2011-10-22;--:--;306
2011-10-23;--:--;250
2011-10-24;--:--;243
2011-10-25;--:--;273
2011-10-26;--:--;307
2011-10-27;--:--;278
2011-10-28;--:--;278
2011-10-29;--:--;246
2011-10-30;--:--;196
2011-10-31;--:--;193
2011-11-01;--:--;202
2011-11-02;--:--;215
2011-11-03;--:--;238
2011-11-04;--:--;225
2011-11-05;--:--;211
2011-11-06;--:--;192
2011-11-07;--:--;181
2011-11-08;--:--;207
2011-11-09;--:--;221
2011-11-10;--:--;245
2011-11-11;--:--;221
2011-11-12;--:--;196
2011-11-13;--:--;164
2011-11-14;--:--;191
2011-11-15;--:--;230
2011-11-16;--:--;242
2011-11-17;--:--;244
2011-11-18;--:--;226
2011-11-19;--:--;202
2011-11-20;--:--;162
2011-11-21;--:--;169
2011-11-22;--:--;208
2011-11-23;--:--;229
2011-11-24;--:--;229
2011-11-25;--:--;214
2011-11-26;--:--;181
2011-11-27;--:--;147
2011-11-28;--:--;152
2011-11-29;--:--;195
2011-11-30;--:--;196
2011-12-01;--:--;190
2011-12-02;--:--;184
2011-12-03;--:--;176
2011-12-04;--:--;157
2011-12-05;--:--;138
2011-12-06;--:--;166
2011-12-07;--:--;204
2011-12-08;--:--;221
2011-12-09;--:--;163
2011-12-10;--:--;185
2011-12-11;--:--;175
2011-12-12;--:--;155
2011-12-13;--:--;186
2011-12-14;--:--;198
2011-12-15;--:--;185
2011-12-16;--:--;180
2011-12-17;--:--;168
2011-12-18;--:--;171
2011-12-19;--:--;177
2011-12-20;--:--;179
2011-12-21;--:--;179
2011-12-22;--:--;172
2011-12-23;--:--;229
2011-12-24;--:--;205
2011-12-25;--:--;165
2011-12-26;--:--;144
2011-12-27;--:--;131
2011-12-28;--:--;136
2011-12-29;--:--;143
2011-12-30;--:--;157
2011-12-31;--:--;150
2012-01-01;--:--;294
2012-01-02;--:--;258
2012-01-03;--:--;233
2012-01-04;--:--;222
2012-01-05;--:--;222
2012-01-06;--:--;265
2012-01-07;--:--;240
2012-01-08;--:--;242
2012-01-09;--:--;245
2012-01-10;--:--;252
2012-01-11;--:--;244
2012-01-12;--:--;246
2012-01-13;--:--;252
2012-01-14;--:--;228
2012-01-15;--:--;198
2012-01-16;--:--;190
2012-01-17;--:--;228
2012-01-18;--:--;229
2012-01-19;--:--;221
2012-01-20;--:--;326
2012-01-21;--:--;312
2012-01-22;--:--;379
2012-01-23;--:--;320
2012-01-24;--:--;340
2012-01-25;--:--;312
2012-01-26;--:--;288
2012-01-27;--:--;273
2012-01-28;--:--;263
2012-01-29;--:--;230
2012-01-30;--:--;230
2012-01-31;--:--;242
2012-02-01;--:--;242
2012-02-02;--:--;248
2012-02-03;--:--;259
2012-02-04;--:--;257
2012-02-05;--:--;220
2012-02-06;--:--;230
2012-02-07;--:--;301
2012-02-08;--:--;280
2012-02-09;--:--;264
2012-02-10;--:--;260
2012-02-11;--:--;237
2012-02-12;--:--;194
2012-02-13;--:--;200
2012-02-14;--:--;255
2012-02-15;--:--;224
2012-02-16;--:--;232
2012-02-17;--:--;206
2012-02-18;--:--;177
2012-02-19;--:--;160
2012-02-20;--:--;175
2012-02-21;--:--;181
2012-02-22;--:--;181
2012-02-23;--:--;177
2012-02-24;--:--;189
2012-02-25;--:--;211
2012-02-26;--:--;219
2012-02-27;--:--;200
2012-02-28;--:--;209
2012-02-29;--:--;206
2012-03-01;--:--;240
2012-03-02;--:--;282
2012-03-03;--:--;302
2012-03-04;--:--;300
2012-03-05;--:--;304
2012-03-06;--:--;300
2012-03-07;--:--;267
2012-03-08;--:--;247
2012-03-09;--:--;260
2012-03-10;--:--;231
2012-03-11;--:--;207
2012-03-12;--:--;223
2012-03-13;--:--;242
2012-03-14;--:--;283
2012-03-15;--:--;299
2012-03-16;--:--;297
2012-03-17;--:--;315
2012-03-18;--:--;319
2012-03-19;--:--;336
2012-03-20;--:--;349
